job_id,op,caixa,kp,_kf_macho,maquina,inicio,fim,not_before_date,deadline,config,sub_machine,has_lateness,dia,delay,tempo_processamento_minutos_total
117,146118,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 05:14:00,2025-09-16 05:32:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,1,18.0
267,146306,2,4858,2736,coldboxsoprado_sopradora,2025-09-16 05:32:00,2025-09-16 05:50:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,18.0
269,146307,2,4858,2736,coldboxsoprado_sopradora,2025-09-16 05:50:00,2025-09-16 06:08:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,18.0
271,146308,2,4858,2736,coldboxsoprado_sopradora,2025-09-16 06:08:00,2025-09-16 06:26:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,18.0
273,146312,2,4859,2736,coldboxsoprado_sopradora,2025-09-16 06:26:00,2025-09-16 06:44:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,18.0
275,146313,2,4859,2736,coldboxsoprado_sopradora,2025-09-16 06:44:00,2025-09-16 07:02:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,18.0
320,146822,2,4836,2708,coldboxsoprado_sopradora,2025-09-16 07:02:00,2025-09-16 07:20:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,1,18.0
321,146822,3,4836,2709,coldboxsoprado_sopradora,2025-09-16 07:20:00,2025-09-16 07:38:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,1,18.0
306,146804,2,4835,2708,coldboxsoprado_sopradora,2025-09-16 07:38:00,2025-09-16 08:08:00,2025-09-15,2025-09-15,A,0,0,2025-09-15,1,30.0
307,146804,3,4835,2709,coldboxsoprado_sopradora,2025-09-16 08:08:00,2025-09-16 08:38:00,2025-09-15,2025-09-15,A,0,0,2025-09-15,1,30.0
309,146805,2,4835,2708,coldboxsoprado_sopradora,2025-09-16 08:38:00,2025-09-16 09:08:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,30.0
310,146805,3,4835,2709,coldboxsoprado_sopradora,2025-09-16 09:08:00,2025-09-16 09:38:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,30.0
312,146806,2,4835,2708,coldboxsoprado_sopradora,2025-09-16 09:38:00,2025-09-16 10:08:00,2025-09-15,2025-09-17,A,0,0,2025-09-17,0,30.0
313,146806,3,4835,2709,coldboxsoprado_sopradora,2025-09-16 10:08:00,2025-09-16 10:38:00,2025-09-15,2025-09-17,A,0,0,2025-09-17,0,30.0
315,146807,2,4835,2708,coldboxsoprado_sopradora,2025-09-16 10:38:00,2025-09-16 11:08:00,2025-09-15,2025-09-18,A,0,0,2025-09-17,0,30.0
316,146807,3,4835,2709,coldboxsoprado_sopradora,2025-09-16 11:08:00,2025-09-16 11:38:00,2025-09-15,2025-09-18,A,0,0,2025-09-17,0,30.0
318,146808,2,4835,2708,coldboxsoprado_sopradora,2025-09-16 11:38:00,2025-09-16 12:08:00,2025-09-16,2025-09-19,A,0,0,2025-09-17,0,30.0
319,146808,3,4835,2709,coldboxsoprado_sopradora,2025-09-16 12:08:00,2025-09-16 12:38:00,2025-09-16,2025-09-19,A,0,0,2025-09-17,0,30.0
322,146823,2,4836,2708,coldboxsoprado_sopradora,2025-09-16 12:38:00,2025-09-16 13:08:00,2025-09-15,2025-09-15,A,0,0,2025-09-15,1,30.0
