_kp_producao,dataFusao,ordenacao,_kp_fichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machosPor,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,Qtd. Moldes,Tempo de Ciclo (por molde),Tempo Total (minutos),not_before_date,deadline
145721,9/1/2025,6,4805,6,2695,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/26/2025,8/28/2025
145721,9/1/2025,6,4805,7,2696,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/26/2025,8/28/2025
145721,9/1/2025,6,4805,8,2697,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/26/2025,8/28/2025
145721,9/1/2025,6,4805,9,2698,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/26/2025,8/28/2025
145721,9/1/2025,6,4805,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,8,0,12,  4 ,  1 ,  6 ,8/26/2025,8/28/2025
145258,9/1/2025,7,946,1,102,Pep Set,Carrossel,Silica,"9,1","  1,00 ",peça,1,1,16,0,16,  16 ,  1 ,  20 ,8/26/2025,8/28/2025
145258,9/1/2025,7,946,6,840,Cold Box Soprado,Sopradora,Silica,"1,56","  1,00 ",peça,4,1,16,0,16,  4 ,  1 ,  6 ,8/26/2025,8/28/2025
145258,9/1/2025,7,946,3,104,Cold Box Soprado,Sopradora,Silica,"1,16","  1,00 ",peça,4,1,16,0,16,  4 ,  1 ,  6 ,8/26/2025,8/28/2025
145258,9/1/2025,7,946,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,16,0,24,  8 ,  1 ,  11 ,8/26/2025,8/28/2025
145820,9/1/2025,8,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/26/2025,8/28/2025
145820,9/1/2025,8,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/26/2025,8/28/2025
145820,9/1/2025,8,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/26/2025,8/28/2025
145820,9/1/2025,8,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/26/2025,8/28/2025
145820,9/1/2025,8,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/26/2025,8/28/2025
145873,9/1/2025,8,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/26/2025,8/28/2025
145873,9/1/2025,8,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/26/2025,8/28/2025
145873,9/1/2025,8,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/26/2025,8/28/2025
145873,9/1/2025,8,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/26/2025,8/28/2025
145873,9/1/2025,8,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/26/2025,8/28/2025
146010,9/1/2025,9,947,1,87,Pep Set,Carrossel,Silica,"22,3","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/26/2025,8/28/2025
146010,9/1/2025,9,947,2,88,Pep Set,Carrossel,Silica,"16,1","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/26/2025,8/28/2025
146010,9/1/2025,9,947,3,89,Pep Set,Carrossel,Silica,"8,57","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/26/2025,8/28/2025
146010,9/1/2025,9,947,4,94,Pep Set,Carrossel,Silica,"5,34","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/26/2025,8/28/2025
145285,9/1/2025,10,944,1,99,Pep Set,Carrossel,Silica,"9,1","  1,00 ",peça,1,1,16,0,16,  16 ,  1 ,  20 ,8/26/2025,8/28/2025
145285,9/1/2025,10,944,6,840,Cold Box Soprado,Sopradora,Silica,"1,56","  1,00 ",peça,4,1,16,0,16,  4 ,  1 ,  6 ,8/26/2025,8/28/2025
145285,9/1/2025,10,944,3,101,Cold Box Soprado,Sopradora,Silica,"1,16","  1,00 ",peça,4,1,16,0,16,  4 ,  1 ,  6 ,8/26/2025,8/28/2025
145285,9/1/2025,10,944,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,16,0,24,  8 ,  1 ,  11 ,8/26/2025,8/28/2025
145763,9/1/2025,11,945,1,90,Pep Set,Carrossel,Silica,"22,3","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/26/2025,8/28/2025
145763,9/1/2025,11,945,2,91,Pep Set,Carrossel,Silica,"16,1","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/26/2025,8/28/2025
145763,9/1/2025,11,945,3,92,Pep Set,Carrossel,Silica,"8,57","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/26/2025,8/28/2025
145763,9/1/2025,11,945,4,93,Pep Set,Carrossel,Silica,"5,34","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/26/2025,8/28/2025
145793,9/1/2025,12,4339,1,828,Pep Set,Chão,Silica,20,"  1,00 ",peça,1,1,12,0,12,  12 ,  15 ,  180 ,8/26/2025,8/28/2025
145793,9/1/2025,12,4339,2,836,Pep Set,Carrossel,Silica,27,"  1,00 ",peça,1,1,12,0,12,  12 ,  1 ,  15 ,8/26/2025,8/28/2025
145793,9/1/2025,12,4339,3,837,Cold Box Gasado,Cold Box Pequena,Silica,"6,4","  1,00 ",peça,1,1,12,0,12,  12 ,  3 ,  30 ,8/26/2025,8/28/2025
145793,9/1/2025,12,4339,4,838,Cold Box Gasado,Cold Box Pequena,Silica,"6,1","  1,00 ",peça,1,1,12,0,12,  12 ,  3 ,  30 ,8/26/2025,8/28/2025
145793,9/1/2025,12,4339,5,832,Pep Set,Carrossel,Silica,"1,45","  1,00 ",peça,1,2,12,0,12,  12 ,  1 ,  15 ,8/26/2025,8/28/2025
145793,9/1/2025,12,4339,6,840,Cold Box Soprado,Sopradora,Silica,"1,56","  1,00 ",peça,4,1,12,0,12,  3 ,  1 ,  4 ,8/26/2025,8/28/2025
145793,9/1/2025,12,4339,7,834,Cold Box Soprado,Sopradora,Silica,"1,36","  1,00 ",peça,4,1,12,0,12,  3 ,  1 ,  4 ,8/26/2025,8/28/2025
145793,9/1/2025,12,4339,8,2215,Pep Set,Carrossel,Silica,"5,04","  1,00 ",peça,1,1,12,0,12,  12 ,  1 ,  15 ,8/26/2025,8/28/2025
145960,9/1/2025,13,1008,1,668,Pep Set,Chão,Silica,56,"  1,00 ",peça,1,1,7,0,7,  7 ,  15 ,  105 ,8/26/2025,8/28/2025
145960,9/1/2025,13,1008,2,669,Pep Set,Carrossel,Silica,"61,5","  1,00 ",peça,1,1,7,0,7,  7 ,  1 ,  9 ,8/26/2025,8/28/2025
145960,9/1/2025,13,1008,3,670,Pep Set,Carrossel,Silica,"60,5","  1,00 ",peça,1,1,7,0,7,  7 ,  1 ,  9 ,8/26/2025,8/28/2025
145954,9/1/2025,14,4823,1,2575,Cold Box Soprado,Sopradora,Silica,"1,04","  2,00 ",peça,2,1,10,0,20,  10 ,  1 ,  14 ,8/26/2025,8/28/2025
145954,9/1/2025,14,4823,2,2576,Cold Box Soprado,Sopradora,Silica,"0,7","  1,00 ",peça,1,1,10,0,10,  10 ,  1 ,  14 ,8/26/2025,8/28/2025
145954,9/1/2025,14,4823,3,2577,Cold Box Soprado,Sopradora,Silica,"1,148","  2,00 ",peça,4,1,10,0,20,  5 ,  1 ,  7 ,8/26/2025,8/28/2025
145538,9/1/2025,15,151,1,76,Cold Box Gasado,Cold Box Pequena,Silica,"0,62","  0,50 ",peça,2,2,320,0,160,  80 ,  3 ,  200 ,8/26/2025,8/28/2025
145538,9/1/2025,15,151,2,77,Cold Box Gasado,Cold Box Pequena,Silica,"0,62","  0,50 ",peça,2,2,320,0,160,  80 ,  3 ,  200 ,8/26/2025,8/28/2025
145538,9/1/2025,15,151,30,2926,Pep Set,Carrossel,Silica,,"  1,00 ",Lote,1,1,320,0,1,  1 ,  1 ,  1 ,8/26/2025,8/28/2025
146230,9/1/2025,,2172,1,1293,Pep Set,Chão,Silica areia nova,"35,5","  1,00 ",peça,1,1,5,0,5,  5 ,  15 ,  75 ,8/26/2025,8/28/2025
146230,9/1/2025,,2172,2,1325,Pep Set,Chão,Silica areia nova,"32,5","  1,00 ",peça,1,1,5,0,5,  5 ,  15 ,  75 ,8/26/2025,8/28/2025
146230,9/1/2025,,2172,3,1326,Pep Set,Chão,Silica areia nova,"38,5","  1,00 ",peça,1,1,5,0,5,  5 ,  15 ,  75 ,8/26/2025,8/28/2025
146230,9/1/2025,,2172,4,1327,Pep Set,Chão,Silica areia nova,"13,455","  1,00 ",peça,1,1,5,0,5,  5 ,  15 ,  75 ,8/26/2025,8/28/2025
146354,9/1/2025,,4283,1,2379,Pep Set,Chão,Silica areia nova,"3,5","  1,00 ",peça,1,1,16,0,16,  16 ,  15 ,  240 ,8/26/2025,8/28/2025
146354,9/1/2025,,4283,29,2925,Pep Set,Carrossel,Silica,,"  1,00 ",Lote,1,1,16,0,1,  1 ,  1 ,  1 ,8/26/2025,8/28/2025
146650,9/1/2025,,4479,1,2504,Cold Box Gasado,Cold Box Pequena,Silica areia nova,"0,835","  8,00 ",peça,2,2,1,0,8,  4 ,  3 ,  10 ,8/26/2025,8/28/2025
145722,9/2/2025,,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/27/2025,8/29/2025
145722,9/2/2025,,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/27/2025,8/29/2025
145722,9/2/2025,,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,"  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  6 ,8/27/2025,8/29/2025
145722,9/2/2025,,4805,4,2693,Cold Box Soprado,Sopradora,Silica,"0,93","  4,00 ",peça,4,1,8,0,32,  8 ,  1 ,  11 ,8/27/2025,8/29/2025
145722,9/2/2025,,4805,5,2694,Pep Set,Vibrado,Silica,"76,5","  1,00 ",peça,1,2,8,0,8,  8 ,  28 ,  224 ,8/27/2025,8/29/2025
145722,9/2/2025,,4805,6,2695,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/27/2025,8/29/2025
145722,9/2/2025,,4805,7,2696,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/27/2025,8/29/2025
145722,9/2/2025,,4805,8,2697,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/27/2025,8/29/2025
145722,9/2/2025,,4805,9,2698,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/27/2025,8/29/2025
145722,9/2/2025,,4805,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,8,0,12,  4 ,  1 ,  6 ,8/27/2025,8/29/2025
145723,9/2/2025,,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/27/2025,8/29/2025
145723,9/2/2025,,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/27/2025,8/29/2025
145723,9/2/2025,,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,"  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  6 ,8/27/2025,8/29/2025
145723,9/2/2025,,4805,4,2693,Cold Box Soprado,Sopradora,Silica,"0,93","  4,00 ",peça,4,1,8,0,32,  8 ,  1 ,  11 ,8/27/2025,8/29/2025
145723,9/2/2025,,4805,5,2694,Pep Set,Vibrado,Silica,"76,5","  1,00 ",peça,1,2,8,0,8,  8 ,  28 ,  224 ,8/27/2025,8/29/2025
145723,9/2/2025,,4805,6,2695,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/27/2025,8/29/2025
145723,9/2/2025,,4805,7,2696,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/27/2025,8/29/2025
145723,9/2/2025,,4805,8,2697,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/27/2025,8/29/2025
145723,9/2/2025,,4805,9,2698,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/27/2025,8/29/2025
145723,9/2/2025,,4805,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,8,0,12,  4 ,  1 ,  6 ,8/27/2025,8/29/2025
145724,9/2/2025,,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/27/2025,8/29/2025
145724,9/2/2025,,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/27/2025,8/29/2025
145724,9/2/2025,,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,"  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  6 ,8/27/2025,8/29/2025
145724,9/2/2025,,4805,4,2693,Cold Box Soprado,Sopradora,Silica,"0,93","  4,00 ",peça,4,1,8,0,32,  8 ,  1 ,  11 ,8/27/2025,8/29/2025
145724,9/2/2025,,4805,5,2694,Pep Set,Vibrado,Silica,"76,5","  1,00 ",peça,1,2,8,0,8,  8 ,  28 ,  224 ,8/27/2025,8/29/2025
145724,9/2/2025,,4805,6,2695,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/27/2025,8/29/2025
145724,9/2/2025,,4805,7,2696,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/27/2025,8/29/2025
145724,9/2/2025,,4805,8,2697,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/27/2025,8/29/2025
145724,9/2/2025,,4805,9,2698,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/27/2025,8/29/2025
145724,9/2/2025,,4805,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,8,0,12,  4 ,  1 ,  6 ,8/27/2025,8/29/2025
145743,9/2/2025,,4755,1,116,Pep Set,Chão,Silica,"12,5","  1,00 ",peça,1,2,20,0,20,  20 ,  15 ,  300 ,8/27/2025,8/29/2025
145743,9/2/2025,,4755,2,117,Cold Box Soprado,Sopradora,Silica,"6,4","  1,00 ",peça,2,1,20,0,20,  10 ,  1 ,  14 ,8/27/2025,8/29/2025
145743,9/2/2025,,4755,3,2514,Cold Box Soprado,Sopradora,Silica,"3,46","  1,00 ",peça,4,1,20,0,20,  5 ,  1 ,  7 ,8/27/2025,8/29/2025
145797,9/2/2025,,4621,1,2562,Pep Set,Carrossel,Silica,4,"  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/27/2025,8/29/2025
145797,9/2/2025,,4621,2,2563,Pep Set,Carrossel,Silica,"12,8","  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/27/2025,8/29/2025
145797,9/2/2025,,4621,3,2564,Pep Set,Carrossel,Silica,"12,9","  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/27/2025,8/29/2025
145797,9/2/2025,,4621,4,2565,Pep Set,Vibrado,Silica,"67,7","  1,00 ",peça,1,1,6,0,6,  6 ,  28 ,  168 ,8/27/2025,8/29/2025
145797,9/2/2025,,4621,5,2566,Pep Set,Carrossel,Silica,"12,8","  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/27/2025,8/29/2025
145797,9/2/2025,,4621,6,2567,Pep Set,Carrossel,Silica,"12,8","  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/27/2025,8/29/2025
145797,9/2/2025,,4621,7,2568,Pep Set,Carrossel,Silica,"8,9","  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/27/2025,8/29/2025
145797,9/2/2025,,4621,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  3,00 ",peça,3,1,6,0,18,  6 ,  1 ,  9 ,8/27/2025,8/29/2025
145821,9/2/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/27/2025,8/29/2025
145821,9/2/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/27/2025,8/29/2025
145821,9/2/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/27/2025,8/29/2025
145821,9/2/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/27/2025,8/29/2025
145821,9/2/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/27/2025,8/29/2025
145822,9/2/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/27/2025,8/29/2025
145822,9/2/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/27/2025,8/29/2025
145822,9/2/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/27/2025,8/29/2025
145822,9/2/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/27/2025,8/29/2025
145822,9/2/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/27/2025,8/29/2025
145823,9/2/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/27/2025,8/29/2025
145823,9/2/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/27/2025,8/29/2025
145823,9/2/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/27/2025,8/29/2025
145823,9/2/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/27/2025,8/29/2025
145823,9/2/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/27/2025,8/29/2025
145874,9/2/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/27/2025,8/29/2025
145874,9/2/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/27/2025,8/29/2025
145874,9/2/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/27/2025,8/29/2025
145874,9/2/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/27/2025,8/29/2025
145874,9/2/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/27/2025,8/29/2025
145875,9/2/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/27/2025,8/29/2025
145875,9/2/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/27/2025,8/29/2025
145875,9/2/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/27/2025,8/29/2025
145875,9/2/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/27/2025,8/29/2025
145875,9/2/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/27/2025,8/29/2025
145876,9/2/2025,,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/27/2025,8/29/2025
145876,9/2/2025,,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/27/2025,8/29/2025
145876,9/2/2025,,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/27/2025,8/29/2025
145876,9/2/2025,,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/27/2025,8/29/2025
145876,9/2/2025,,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/27/2025,8/29/2025
145955,9/2/2025,,4823,1,2575,Cold Box Soprado,Sopradora,Silica,"1,04","  2,00 ",peça,2,1,10,0,20,  10 ,  1 ,  14 ,8/27/2025,8/29/2025
145955,9/2/2025,,4823,2,2576,Cold Box Soprado,Sopradora,Silica,"0,7","  1,00 ",peça,1,1,10,0,10,  10 ,  1 ,  14 ,8/27/2025,8/29/2025
145955,9/2/2025,,4823,3,2577,Cold Box Soprado,Sopradora,Silica,"1,148","  2,00 ",peça,4,1,10,0,20,  5 ,  1 ,  7 ,8/27/2025,8/29/2025
145968,9/2/2025,,948,1,1211,Pep Set,Chão,Silica,"22,5","  1,00 ",peça,1,1,14,0,14,  14 ,  15 ,  210 ,8/27/2025,8/29/2025
146080,9/2/2025,,947,1,87,Pep Set,Carrossel,Silica,"22,3","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/27/2025,8/29/2025
146080,9/2/2025,,947,2,88,Pep Set,Carrossel,Silica,"16,1","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/27/2025,8/29/2025
146080,9/2/2025,,947,3,89,Pep Set,Carrossel,Silica,"8,57","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/27/2025,8/29/2025
146080,9/2/2025,,947,4,94,Pep Set,Carrossel,Silica,"5,34","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/27/2025,8/29/2025
145725,9/3/2025,,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/28/2025,9/1/2025
145725,9/3/2025,,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/28/2025,9/1/2025
145725,9/3/2025,,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,"  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  6 ,8/28/2025,9/1/2025
145725,9/3/2025,,4805,4,2693,Cold Box Soprado,Sopradora,Silica,"0,93","  4,00 ",peça,4,1,8,0,32,  8 ,  1 ,  11 ,8/28/2025,9/1/2025
145725,9/3/2025,,4805,5,2694,Pep Set,Vibrado,Silica,"76,5","  1,00 ",peça,1,2,8,0,8,  8 ,  28 ,  224 ,8/28/2025,9/1/2025
145725,9/3/2025,,4805,6,2695,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/28/2025,9/1/2025
145725,9/3/2025,,4805,7,2696,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/28/2025,9/1/2025
145725,9/3/2025,,4805,8,2697,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/28/2025,9/1/2025
145725,9/3/2025,,4805,9,2698,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/28/2025,9/1/2025
145725,9/3/2025,,4805,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,8,0,12,  4 ,  1 ,  6 ,8/28/2025,9/1/2025
145726,9/3/2025,,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/28/2025,9/1/2025
145726,9/3/2025,,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/28/2025,9/1/2025
145726,9/3/2025,,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,"  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  6 ,8/28/2025,9/1/2025
145726,9/3/2025,,4805,4,2693,Cold Box Soprado,Sopradora,Silica,"0,93","  4,00 ",peça,4,1,8,0,32,  8 ,  1 ,  11 ,8/28/2025,9/1/2025
145726,9/3/2025,,4805,5,2694,Pep Set,Vibrado,Silica,"76,5","  1,00 ",peça,1,2,8,0,8,  8 ,  28 ,  224 ,8/28/2025,9/1/2025
145726,9/3/2025,,4805,6,2695,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/28/2025,9/1/2025
145726,9/3/2025,,4805,7,2696,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/28/2025,9/1/2025
