id,_kf_producao,datafusao,ordenacao,_kf_fichatecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machos_por,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,qtd_moldes,tempo_ciclo,tempo_total,not_before_date,deadline,datahoraprocess,_kf_statusintegration,statusintegrationid,status_create_date,dt,maquina,not_sequence,inicio,fim
19972,146598,2025-10-27,5,4690,4,385,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,8,0,8,2,1,3,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 05:14:00,2025-10-21 05:16:00
19973,146598,2025-10-27,5,4690,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 05:26:00,2025-10-21 05:28:00
19990,146710,2025-10-27,5,4689,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 05:28:00,2025-10-21 05:32:00
19992,146710,2025-10-27,5,4689,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 05:32:00,2025-10-21 05:34:00
19999,146768,2025-10-27,6,4823,1,2575,coldboxsoprado,sopradora,Silica,1.0,2,peça,2,1,10,0,20,10,1,14,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 05:44:00,2025-10-21 05:54:00
20000,146768,2025-10-27,6,4823,2,2576,coldboxsoprado,sopradora,Silica,1.0,1,peça,1,1,10,0,10,10,1,14,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 05:54:00,2025-10-21 06:04:00
20001,146768,2025-10-27,6,4823,3,2577,coldboxsoprado,sopradora,Silica,1.0,2,peça,4,1,10,0,20,5,1,7,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 06:14:00,2025-10-21 06:19:00
19953,146543,2025-10-27,10,4073,6,840,coldboxsoprado,sopradora,Silica,2.0,1,peça,4,1,12,0,12,3,1,4,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 06:29:00,2025-10-21 06:32:00
19954,146543,2025-10-27,10,4073,7,841,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,12,0,12,3,1,4,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 06:42:00,2025-10-21 06:45:00
20019,146976,2025-10-27,11,4689,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 06:45:00,2025-10-21 06:49:00
20021,146976,2025-10-27,11,4689,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 06:49:00,2025-10-21 06:51:00
20058,147022,2025-10-27,11,4690,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 06:51:00,2025-10-21 06:55:00
20060,147022,2025-10-27,11,4690,4,385,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,8,0,8,2,1,3,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 06:55:00,2025-10-21 06:57:00
20061,147022,2025-10-27,11,4690,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 07:07:00,2025-10-21 07:09:00
20145,147061,2025-10-27,12,4805,3,2692,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 07:19:00,2025-10-21 07:23:00
20146,147061,2025-10-27,12,4805,4,2693,coldboxsoprado,sopradora,Silica,1.0,4,peça,4,1,8,0,32,8,1,11,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 07:33:00,2025-10-21 07:41:00
20152,147061,2025-10-27,12,4805,20,2629,coldboxsoprado,sopradora,Silica,2.0,2,peça,3,1,8,0,12,4,1,6,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 07:51:00,2025-10-21 07:55:00
19943,146537,2025-10-27,13,4755,2,117,coldboxsoprado,sopradora,Silica,6.0,1,peça,2,1,20,0,20,10,1,14,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 08:05:00,2025-10-21 08:15:00
19944,146537,2025-10-27,13,4755,3,2514,coldboxsoprado,sopradora,Silica,3.0,1,peça,4,1,20,0,20,5,1,7,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 08:45:00,2025-10-21 08:50:00
20004,146771,2025-10-27,15,4822,1,2612,coldboxsoprado,sopradora,Silica,0.0,4,peça,6,1,12,0,48,8,1,11,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 09:45:00,2025-10-21 09:53:00
20005,146771,2025-10-27,15,4822,2,2574,coldboxsoprado,sopradora,Silica,0.0,4,peça,6,1,12,0,48,8,1,11,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 09:53:00,2025-10-21 10:01:00
20014,146954,2025-10-27,16,4292,1,1755,coldboxsoprado,sopradora,Silica,12.0,1,peça,1,1,72,0,72,72,1,102,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 10:31:00,2025-10-21 11:43:00
20023,146977,2025-10-28,1,4689,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 04:00:00,2025-10-22 04:04:00
20025,146977,2025-10-28,1,4689,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 04:04:00,2025-10-22 04:06:00
20063,147023,2025-10-28,1,4690,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 04:06:00,2025-10-22 04:10:00
20065,147023,2025-10-28,1,4690,4,385,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,8,0,8,2,1,3,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 04:10:00,2025-10-22 04:12:00
20066,147023,2025-10-28,1,4690,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 04:22:00,2025-10-22 04:24:00
20155,147062,2025-10-28,3,4805,3,2692,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 04:34:00,2025-10-22 04:38:00
20156,147062,2025-10-28,3,4805,4,2693,coldboxsoprado,sopradora,Silica,1.0,4,peça,4,1,8,0,32,8,1,11,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 04:48:00,2025-10-22 04:56:00
20162,147062,2025-10-28,3,4805,20,2629,coldboxsoprado,sopradora,Silica,2.0,2,peça,3,1,8,0,12,4,1,6,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 05:06:00,2025-10-22 05:10:00
20165,147063,2025-10-28,4,4805,3,2692,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 05:20:00,2025-10-22 05:24:00
20166,147063,2025-10-28,4,4805,4,2693,coldboxsoprado,sopradora,Silica,1.0,4,peça,4,1,8,0,32,8,1,11,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 05:34:00,2025-10-22 05:42:00
20172,147063,2025-10-28,4,4805,20,2629,coldboxsoprado,sopradora,Silica,2.0,2,peça,3,1,8,0,12,4,1,6,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 05:52:00,2025-10-22 05:56:00
19960,146573,2025-10-28,5,4054,6,840,coldboxsoprado,sopradora,Silica,2.0,1,peça,4,1,12,0,12,3,1,4,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 06:06:00,2025-10-22 06:09:00
19961,146573,2025-10-28,5,4054,7,834,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,12,0,12,3,1,4,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 06:19:00,2025-10-22 06:22:00
20027,146978,2025-10-28,7,4689,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 06:22:00,2025-10-22 06:26:00
20029,146978,2025-10-28,7,4689,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 06:26:00,2025-10-22 06:28:00
20068,147024,2025-10-28,7,4690,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 06:28:00,2025-10-22 06:32:00
20070,147024,2025-10-28,7,4690,4,385,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,8,0,8,2,1,3,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 06:32:00,2025-10-22 06:34:00
20071,147024,2025-10-28,7,4690,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 06:44:00,2025-10-22 06:46:00
20016,146955,2025-10-28,8,4292,1,1755,coldboxsoprado,sopradora,Silica,12.0,1,peça,1,1,72,0,72,72,1,102,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 07:16:00,2025-10-22 08:28:00
20179,147103,2025-10-28,10,5134,6,840,coldboxsoprado,sopradora,Silica,2.0,1,peça,4,1,16,0,16,4,1,6,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 09:45:00,2025-10-22 09:49:00
20180,147103,2025-10-28,10,5134,7,834,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,16,0,16,4,1,6,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 09:59:00,2025-10-22 10:03:00
20181,147103,2025-10-28,10,5134,20,2629,coldboxsoprado,sopradora,Silica,2.0,2,peça,3,1,16,0,24,8,1,11,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 10:13:00,2025-10-22 10:21:00
19946,146538,2025-10-28,12,4755,2,117,coldboxsoprado,sopradora,Silica,6.0,1,peça,2,1,20,0,20,10,1,14,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 10:31:00,2025-10-22 10:41:00
19947,146538,2025-10-28,12,4755,3,2514,coldboxsoprado,sopradora,Silica,3.0,1,peça,4,1,20,0,20,5,1,7,2025-10-22,2025-10-24,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-22 11:11:00,2025-10-22 11:16:00
