_kf_producao,dataFusao,ordenacao,_kf_fichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machosPor,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,Qtd. Moldes,Tempo de Ciclo (por molde), Tempo Total (minutos) , NOT BEFORE DATE , DEADLINE 
145318,8/11/2025,13,4805,6,2695,Pep Set,Carrossel,Silica,8.470 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/5/2025,8/7/2025
145318,8/11/2025,13,4805,7,2696,Pep Set,Carrossel,Silica,8.470 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/5/2025,8/7/2025
145318,8/11/2025,13,4805,8,2697,Pep Set,Carrossel,Silica,7.680 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/5/2025,8/7/2025
145318,8/11/2025,13,4805,9,2698,Pep Set,Carrossel,Silica,7.680 ,1,peça,1,1,8,0, 8 ,8,1.25, 10 ,8/5/2025,8/7/2025
145318,8/11/2025,13,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,8,0,12,4,1.42, 6 ,8/5/2025,8/7/2025
145501,8/11/2025,14,4755,1,116,Pep Set,Chão,Silica,12.500 ,1,peça,1,2,20,0,20,20,15, 300 ,8/5/2025,8/7/2025
145501,8/11/2025,14,4755,2,117,Cold Box Soprado,Sopradora,Silica,6.400 ,1,peça,2,1,20,0,20,10,1.42, 14 ,8/5/2025,8/7/2025
145501,8/11/2025,14,4755,3,2514,Cold Box Soprado,Sopradora,Silica,3.460 ,1,peça,4,1,20,0,20,5,1.42, 7 ,8/5/2025,8/7/2025
145615,8/11/2025,15,4054,1,828,Pep Set,Chão,Silica,20.000 ,1,peça,1,2,12,0,12,12,15, 180 ,8/5/2025,8/7/2025
145615,8/11/2025,15,4054,2,829,Pep Set,Carrossel,Silica,27.400 ,1,peça,1,1,12,0,12,12,1.25, 15 ,8/5/2025,8/7/2025
145615,8/11/2025,15,4054,3,830,Pep Set,Carrossel,Silica,6.4, 1.00 ,peça,1,1,12,0,12,12,1.25, 15 ,8/5/2025,8/7/2025
145615,8/11/2025,15,4054,4,831,Pep Set,Carrossel,Silica,6.100 ,1,peça,1,1,12,0,12,12,1.25, 15 ,8/5/2025,8/7/2025
145615,8/11/2025,15,4054,5,839,Pep Set,Carrossel,Silica,1.450 ,1,peça,1,2,12,0,12,12,1.25, 15 ,8/5/2025,8/7/2025
145615,8/11/2025,15,4054,6,840,Cold Box Soprado,Sopradora,Silica,1.560 ,1,peça,4,1,12,0,12,3,1.42, 4 ,8/5/2025,8/7/2025
145615,8/11/2025,15,4054,7,834,Cold Box Soprado,Sopradora,Silica,1.36, 1.00 ,peça,4,1,12,0,12,3,1.42, 4 ,8/5/2025,8/7/2025
145778,8/11/2025,16,4073,1,835,Pep Set,Chão,Silica,20.000 ,1,peça,1,2,12,0,12,12,15, 180 ,8/5/2025,8/7/2025
145778,8/11/2025,16,4073,2,836,Pep Set,Carrossel,Silica,27.000 ,1,peça,1,1,12,0,12,12,1.25, 15 ,8/5/2025,8/7/2025
145778,8/11/2025,16,4073,3,837,Pep Set,Carrossel,Silica,6.400 ,1,peça,1,1,12,0,12,12,1.25, 15 ,8/5/2025,8/7/2025
145778,8/11/2025,16,4073,4,838,Pep Set,Carrossel,Silica,6.100 ,1,peça,1,1,12,0,12,12,1.25, 15 ,8/5/2025,8/7/2025
145778,8/11/2025,16,4073,5,839,Pep Set,Carrossel,Silica,1.450 ,1,peça,1,2,12,0, 12 ,12,1.25, 15 ,8/5/2025,8/7/2025
145778,8/11/2025,16,4073,6,840,Cold Box Soprado,Sopradora,Silica,1.56, 1.00 ,peça,4,1,12,0,12,3,1.42, 4 ,8/5/2025,8/7/2025
145778,8/11/2025,16,4073,7,841,Cold Box Soprado,Sopradora,Silica,1.360 ,1,peça,4,1,12,0,12,3,1.42, 4 ,8/5/2025,8/7/2025
145325,8/11/2025,17,947,1,87,Pep Set,Carrossel,Silica,22.300 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/5/2025,8/7/2025
145325,8/11/2025,17,947,2,88,Pep Set,Carrossel,Silica,16.100 ,1,peça,1,2,20,0, 20 ,20,1.25, 25 ,8/5/2025,8/7/2025
145325,8/11/2025,17,947,3,89,Pep Set,Carrossel,Silica,8.570 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/5/2025,8/7/2025
145325,8/11/2025,17,947,4,94,Pep Set,Carrossel,Silica,5.340 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/5/2025,8/7/2025
145245,8/11/2025,18,946,1,,Pep Set,Carrossel,Silica,9.100 ,1,peça,,0,16,0,16,0,1.25, -   ,8/5/2025,8/7/2025
145245,8/11/2025,18,946,6,840,Cold Box Soprado,Sopradora,Silica,1.56, 1.00 ,peça,4,1,16,0,16,4,1.42, 6 ,8/5/2025,8/7/2025
145245,8/11/2025,18,946,3,104,Cold Box Soprado,Sopradora,Silica,1.160 ,1,peça,4,1,16,0,16,4,1.42, 6 ,8/5/2025,8/7/2025
145245,8/11/2025,18,946,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 1.50 ,peça,3,1,16,0,24,8,1.42, 11 ,8/5/2025,8/7/2025
145581,8/11/2025,19,3345,1,1948,Pep Set,Vibrado,Silica,106, 1.00 ,peça,1,1,6,0,6,6,28, 168 ,8/5/2025,8/7/2025
145363,8/12/2025,1,4690,1,113,Cold Box Gasado,Cold Box 4,Silica,21, 1.00 ,peça,1,2,8,0,8,8,2.5, 20 ,8/6/2025,8/8/2025
145363,8/12/2025,1,4690,2,114,Pep Set,Carrossel,Silica,2.665 ,1,peça,2,1,8,0,8,4,1.25, 5 ,8/6/2025,8/8/2025
145363,8/12/2025,1,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica,3.025 ,1,peça,1,1,8,0,8,8,2.5, 20 ,8/6/2025,8/8/2025
145363,8/12/2025,1,4690,4,385,Cold Box Soprado,Sopradora,Silica,0.625 ,1,peça,4,1,8,0,8,2,1.42, 3 ,8/6/2025,8/8/2025
145363,8/12/2025,1,4690,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,0.75,peça,3,1,8,0,6,2,1.42, 3 ,8/6/2025,8/8/2025
145379,8/12/2025,1,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21.000 ,1,peça,1,2,8,0,8,8,2.5, 20 ,8/6/2025,8/8/2025
145379,8/12/2025,1,4689,2,114,Pep Set,Carrossel,Silica,2.665 ,1,peça,2,1,8,0,8,4,1.25, 5 ,8/6/2025,8/8/2025
145379,8/12/2025,1,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025 ,1,peça,1,1,8,0,8,8,2.5, 20 ,8/6/2025,8/8/2025
145379,8/12/2025,1,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625 ,1,peça,4,1,8,0,8,2,1.42, 3 ,8/6/2025,8/8/2025
145379,8/12/2025,1,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,0.75,peça,3,1,8,0,6,2,1.42, 3 ,8/6/2025,8/8/2025
145364,8/12/2025,2,4690,1,113,Cold Box Gasado,Cold Box 4,Silica,21, 1.00 ,peça,1,2,8,0,8,8,2.5, 20 ,8/6/2025,8/8/2025
145364,8/12/2025,2,4690,2,114,Pep Set,Carrossel,Silica,2.665 ,1,peça,2,1,8,0,8,4,1.25, 5 ,8/6/2025,8/8/2025
145364,8/12/2025,2,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8,8,2.5, 20 ,8/6/2025,8/8/2025
145364,8/12/2025,2,4690,4,385,Cold Box Soprado,Sopradora,Silica,0.625 ,1,peça,4,1,8,0,8,2,1.42, 3 ,8/6/2025,8/8/2025
145364,8/12/2025,2,4690,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6,2,1.42, 3 ,8/6/2025,8/8/2025
145380,8/12/2025,2,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21, 1.00 ,peça,1,2,8,0,8,8,2.5, 20 ,8/6/2025,8/8/2025
145380,8/12/2025,2,4689,2,114,Pep Set,Carrossel,Silica,2.665 ,1,peça,2,1,8,0,8,4,1.25, 5 ,8/6/2025,8/8/2025
145380,8/12/2025,2,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8,8,2.5, 20 ,8/6/2025,8/8/2025
145380,8/12/2025,2,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625 ,1,peça,4,1,8,0,8,2,1.42, 3 ,8/6/2025,8/8/2025
145380,8/12/2025,2,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,0.75,peça,3,1,8,0,6,2,1.42, 3 ,8/6/2025,8/8/2025
144595,8/12/2025,3,585,1,401,Cold Box Gasado,Cold Box 4,Silica,8.570 ,1,peça,1,1,12,0,12,12,2.5, 30 ,8/6/2025,8/8/2025
144595,8/12/2025,3,585,2,402,Cold Box Gasado,Cold Box 4,Silica,3.225 ,1,peça,2,1,12,0,12,6,2.5, 15 ,8/6/2025,8/8/2025
145452,8/12/2025,6,2331,1,1398,Pep Set,Vibrado,Silica,36.000 ,1,peça,1,1,7,0,7,7,28, 196 ,8/6/2025,8/8/2025
145582,8/12/2025,7,3345,1,1948,Pep Set,Vibrado,Silica,106.000 ,1,peça,1,1,6,0,6,6,28, 168 ,8/6/2025,8/8/2025
146074,8/12/2025,8,4292,1,1755,Cold Box Soprado,Sopradora,Silica,12.000 ,1,peça,1,1,72,0,72,72,1.42, 102 ,8/6/2025,8/8/2025
145319,8/12/2025,9,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294 ,2,peça,1,1,8,0,16,16,2.5, 40 ,8/6/2025,8/8/2025
145319,8/12/2025,9,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16,16,2.5, 40 ,8/6/2025,8/8/2025
145319,8/12/2025,9,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3.000 ,1,peça,2,1,8,0,8,4,1.42, 6 ,8/6/2025,8/8/2025
145319,8/12/2025,9,4805,4,2693,Cold Box Soprado,Sopradora,Silica,0.930 ,4,peça,4,1,8,0,32,8,1.42, 11 ,8/6/2025,8/8/2025
145319,8/12/2025,9,4805,5,2694,Pep Set,Vibrado,Silica,76.500 ,1,peça,1,2,8,0,8,8,28, 224 ,8/6/2025,8/8/2025
145319,8/12/2025,9,4805,6,2695,Pep Set,Carrossel,Silica,8.470 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/6/2025,8/8/2025
145319,8/12/2025,9,4805,7,2696,Pep Set,Carrossel,Silica,8.470 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/6/2025,8/8/2025
145319,8/12/2025,9,4805,8,2697,Pep Set,Carrossel,Silica,7.68, 1.00 ,peça,1,1,8,0,8,8,1.25, 10 ,8/6/2025,8/8/2025
145319,8/12/2025,9,4805,9,2698,Pep Set,Carrossel,Silica,7.680 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/6/2025,8/8/2025
145319,8/12/2025,9,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,8,0,12,4,1.42, 6 ,8/6/2025,8/8/2025
145543,8/12/2025,10,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294 ,2,peça,1,1,8,0, 16 ,16,2.5, 40 ,8/6/2025,8/8/2025
145543,8/12/2025,10,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16,16,2.5, 40 ,8/6/2025,8/8/2025
145543,8/12/2025,10,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3, 1.00 ,peça,2,1,8,0,8,4,1.42, 6 ,8/6/2025,8/8/2025
145543,8/12/2025,10,4805,4,2693,Cold Box Soprado,Sopradora,Silica,0.93, 4.00 ,peça,4,1,8,0,32,8,1.42, 11 ,8/6/2025,8/8/2025
145543,8/12/2025,10,4805,5,2694,Pep Set,Vibrado,Silica,76.500 ,1,peça,1,2,8,0,8,8,28, 224 ,8/6/2025,8/8/2025
145543,8/12/2025,10,4805,6,2695,Pep Set,Carrossel,Silica,8.470 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/6/2025,8/8/2025
145543,8/12/2025,10,4805,7,2696,Pep Set,Carrossel,Silica,8.47, 1.00 ,peça,1,1,8,0,8,8,1.25, 10 ,8/6/2025,8/8/2025
145543,8/12/2025,10,4805,8,2697,Pep Set,Carrossel,Silica,7.680 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/6/2025,8/8/2025
145543,8/12/2025,10,4805,9,2698,Pep Set,Carrossel,Silica,7.680 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/6/2025,8/8/2025
145543,8/12/2025,10,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,8,0,12,4,1.42, 6 ,8/6/2025,8/8/2025
145502,8/12/2025,11,4755,1,116,Pep Set,Chão,Silica,12.500 ,1,peça,1,2,20,0,20,20,15, 300 ,8/6/2025,8/8/2025
145502,8/12/2025,11,4755,2,117,Cold Box Soprado,Sopradora,Silica,6.4, 1.00 ,peça,2,1,20,0,20,10,1.42, 14 ,8/6/2025,8/8/2025
145502,8/12/2025,11,4755,3,2514,Cold Box Soprado,Sopradora,Silica,3.460 ,1,peça,4,1,20,0,20,5,1.42, 7 ,8/6/2025,8/8/2025
145765,8/12/2025,12,4054,1,828,Pep Set,Chão,Silica,20.000 ,1,peça,1,2,12,0,12,12,15, 180 ,8/6/2025,8/8/2025
145765,8/12/2025,12,4054,2,829,Pep Set,Carrossel,Silica,27.4, 1.00 ,peça,1,1,12,0,12,12,1.25, 15 ,8/6/2025,8/8/2025
145765,8/12/2025,12,4054,3,830,Pep Set,Carrossel,Silica,6.400 ,1,peça,1,1,12,0,12,12,1.25, 15 ,8/6/2025,8/8/2025
145765,8/12/2025,12,4054,4,831,Pep Set,Carrossel,Silica,6.1, 1.00 ,peça,1,1,12,0,12,12,1.25, 15 ,8/6/2025,8/8/2025
145765,8/12/2025,12,4054,5,839,Pep Set,Carrossel,Silica,1.450 ,1,peça,1,2,12,0,12,12,1.25, 15 ,8/6/2025,8/8/2025
145765,8/12/2025,12,4054,6,840,Cold Box Soprado,Sopradora,Silica,1.560 ,1,peça,4,1,12,0,12,3,1.42, 4 ,8/6/2025,8/8/2025
145765,8/12/2025,12,4054,7,834,Cold Box Soprado,Sopradora,Silica,1.360 ,1,peça,4,1,12,0,12,3,1.42, 4 ,8/6/2025,8/8/2025
145779,8/12/2025,13,4073,1,835,Pep Set,Chão,Silica,20.000 ,1,peça,1,2,12,0,12,12,15, 180 ,8/6/2025,8/8/2025
145779,8/12/2025,13,4073,2,836,Pep Set,Carrossel,Silica,27, 1.00 ,peça,1,1,12,0,12,12,1.25, 15 ,8/6/2025,8/8/2025
145779,8/12/2025,13,4073,3,837,Pep Set,Carrossel,Silica,6.400 ,1,peça,1,1,12,0,12,12,1.25, 15 ,8/6/2025,8/8/2025
145779,8/12/2025,13,4073,4,838,Pep Set,Carrossel,Silica,6.100 ,1,peça,1,1,12,0,12,12,1.25, 15 ,8/6/2025,8/8/2025
145779,8/12/2025,13,4073,5,839,Pep Set,Carrossel,Silica,1.450 ,1,peça,1,2,12,0,12,12,1.25, 15 ,8/6/2025,8/8/2025
145779,8/12/2025,13,4073,6,840,Cold Box Soprado,Sopradora,Silica,1.560 ,1,peça,4,1,12,0,12,3,1.42, 4 ,8/6/2025,8/8/2025
145779,8/12/2025,13,4073,7,841,Cold Box Soprado,Sopradora,Silica,1.36, 1.00 ,peça,4,1,12,0,12,3,1.42, 4 ,8/6/2025,8/8/2025
145809,8/12/2025,14,4758,1,2667,Pep Set,Carrossel,Silica,24.000 ,1,peça,1,1,14,0,14,14,1.25, 18 ,8/6/2025,8/8/2025
145809,8/12/2025,14,4758,2,2668,Pep Set,Carrossel,Silica,31.500 ,1,peça,1,1,14,0,14,14,1.25, 18 ,8/6/2025,8/8/2025
145809,8/12/2025,14,4758,3,2669,Pep Set,Carrossel,Silica,23, 1.00 ,peça,1,1,14,0,14,14,1.25, 18 ,8/6/2025,8/8/2025
145809,8/12/2025,14,4758,4,2670,Pep Set,Carrossel,Silica,11, 1.00 ,peça,1,1,14,0,14,14,1.25, 18 ,8/6/2025,8/8/2025
145809,8/12/2025,14,4758,5,2671,Pep Set,Carrossel,Silica,9.500 ,1,peça,1,1,14,0,14,14,1.25, 18 ,8/6/2025,8/8/2025
145809,8/12/2025,14,4758,6,2672,Pep Set,Carrossel,Silica,9.500 ,1,peça,1,1,14,0,14,14,1.25, 18 ,8/6/2025,8/8/2025
145809,8/12/2025,14,4758,7,2673,Pep Set,Carrossel,Silica,4, 1.00 ,peça,1,1,14,0,14,14,1.25, 18 ,8/6/2025,8/8/2025
145809,8/12/2025,14,4758,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,14,0,21,7,1.42, 10 ,8/6/2025,8/8/2025
145326,8/12/2025,15,947,1,87,Pep Set,Carrossel,Silica,22.3, 1.00 ,peça,1,2,20,0,20,20,1.25, 25 ,8/6/2025,8/8/2025
145326,8/12/2025,15,947,2,88,Pep Set,Carrossel,Silica,16.100 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/6/2025,8/8/2025
145326,8/12/2025,15,947,3,89,Pep Set,Carrossel,Silica,8.570 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/6/2025,8/8/2025
145326,8/12/2025,15,947,4,94,Pep Set,Carrossel,Silica,5.340 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/6/2025,8/8/2025
145622,8/12/2025,16,945,1,90,Pep Set,Carrossel,Silica,22.300 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/6/2025,8/8/2025
145622,8/12/2025,16,945,2,91,Pep Set,Carrossel,Silica,16.100 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/6/2025,8/8/2025
145622,8/12/2025,16,945,3,92,Pep Set,Carrossel,Silica,8.57, 1.00 ,peça,1,2,20,0,20,20,1.25, 25 ,8/6/2025,8/8/2025
145622,8/12/2025,16,945,4,93,Pep Set,Carrossel,Silica,5.340 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/6/2025,8/8/2025
145984,8/12/2025,17,753,23,2907,Cold Box Gasado,Cold Box Pequena,Silica,10.400 ,1,Molde,2,1,405,0,15,7.5,2.5, 19 ,8/6/2025,8/8/2025
145497,8/13/2025,1,4042,1,2037,Cold Box Gasado,Cold Box Pequena,Silica,1.2, 1.00 ,peça,1,1,98,0,98,98,2.5, 245 ,8/7/2025,8/11/2025
145497,8/13/2025,1,4042,22,2906,Cold Box Gasado,Cold Box Pequena,Silica,7.920 ,1,Molde,2,1,98,0,7,3.5,2.5, 9 ,8/7/2025,8/11/2025
145365,8/13/2025,2,4690,1,113,Cold Box Gasado,Cold Box 4,Silica,21.000 ,1,peça,1,2,8,0, 8 ,8,2.5, 20 ,8/7/2025,8/11/2025
145365,8/13/2025,2,4690,2,114,Pep Set,Carrossel,Silica,2.665 ,1,peça,2,1,8,0,8,4,1.25, 5 ,8/7/2025,8/11/2025
145365,8/13/2025,2,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica,3.025 ,1,peça,1,1,8,0,8,8,2.5, 20 ,8/7/2025,8/11/2025
145365,8/13/2025,2,4690,4,385,Cold Box Soprado,Sopradora,Silica,0.625 ,1,peça,4,1,8,0,8,2,1.42, 3 ,8/7/2025,8/11/2025
145365,8/13/2025,2,4690,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,0.75,peça,3,1,8,0,6,2,1.42, 3 ,8/7/2025,8/11/2025
145381,8/13/2025,2,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21.000 ,1,peça,1,2,8,0,8,8,2.5, 20 ,8/7/2025,8/11/2025
145381,8/13/2025,2,4689,2,114,Pep Set,Carrossel,Silica,2.665, 1.00 ,peça,2,1,8,0,8,4,1.25, 5 ,8/7/2025,8/11/2025
145381,8/13/2025,2,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025 ,1,peça,1,1,8,0,8,8,2.5, 20 ,8/7/2025,8/11/2025
145381,8/13/2025,2,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625 ,1,peça,4,1,8,0,8,2,1.42, 3 ,8/7/2025,8/11/2025
145381,8/13/2025,2,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,0.75,peça,3,1,8,0,6,2,1.42, 3 ,8/7/2025,8/11/2025
145382,8/13/2025,3,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21.000 ,1,peça,1,2,8,0,8,8,2.5, 20 ,8/7/2025,8/11/2025
145382,8/13/2025,3,4689,2,114,Pep Set,Carrossel,Silica,2.665 ,1,peça,2,1,8,0,8,4,1.25, 5 ,8/7/2025,8/11/2025
145382,8/13/2025,3,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025 ,1,peça,1,1,8,0,8,8,2.5, 20 ,8/7/2025,8/11/2025
145382,8/13/2025,3,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625 ,1,peça,4,1,8,0,8,2,1.42, 3 ,8/7/2025,8/11/2025
145382,8/13/2025,3,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,0.75,peça,3,1,8,0,6,2,1.42, 3 ,8/7/2025,8/11/2025
145386,8/13/2025,3,4690,1,113,Cold Box Gasado,Cold Box 4,Silica,21.000 ,1,peça,1,2,8,0,8,8,2.5, 20 ,8/7/2025,8/11/2025
145386,8/13/2025,3,4690,2,114,Pep Set,Carrossel,Silica,2.665, 1.00 ,peça,2,1,8,0,8,4,1.25, 5 ,8/7/2025,8/11/2025
145386,8/13/2025,3,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8,8,2.5, 20 ,8/7/2025,8/11/2025
145386,8/13/2025,3,4690,4,385,Cold Box Soprado,Sopradora,Silica,0.625, 1.00 ,peça,4,1,8,0,8,2,1.42, 3 ,8/7/2025,8/11/2025
145386,8/13/2025,3,4690,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,0.75,peça,3,1,8,0,6,2,1.42, 3 ,8/7/2025,8/11/2025
145383,8/13/2025,4,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21.000 ,1,peça,1,2,8,0,8,8,2.5, 20 ,8/7/2025,8/11/2025
145383,8/13/2025,4,4689,2,114,Pep Set,Carrossel,Silica,2.665 ,1,peça,2,1,8,0,8,4,1.25, 5 ,8/7/2025,8/11/2025
145383,8/13/2025,4,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025 ,1,peça,1,1,8,0,8,8,2.5, 20 ,8/7/2025,8/11/2025
145383,8/13/2025,4,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625 ,1,peça,4,1,8,0,8,2,1.42, 3 ,8/7/2025,8/11/2025
145383,8/13/2025,4,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6,2,1.42, 3 ,8/7/2025,8/11/2025
145387,8/13/2025,4,4690,1,113,Cold Box Gasado,Cold Box 4,Silica,21.000 ,1,peça,1,2,8,0,8,8,2.5, 20 ,8/7/2025,8/11/2025
145387,8/13/2025,4,4690,2,114,Pep Set,Carrossel,Silica,2.665 ,1,peça,2,1,8,0,8,4,1.25, 5 ,8/7/2025,8/11/2025
